,smiles_parent,nr-ar,nr-ar-lbd,nr-ahr,nr-aromatase,nr-er,nr-er-lbd,nr-ppar-gamma,sr-are,sr-atad5,sr-hse,sr-mmp,sr-p53
5561,Clc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,0,0,0,0,0,0,0,1,0,0,0,0
5562,Clc1ccc(N2CCN(Cc3cc4ccccn4n3)CC2)cc1,0,0,0,0,,0,0,,0,0,0,1
5563,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5564,Clc1ccc(Sc2cc(Cl)c(Cl)cc2Cl)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5565,Clc1ccc([C@@H]2C[C@H]3CC[C@@H]2N3)cn1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
5566,Clc1ccc2[nH]nnc2c1,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0
5567,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,,,
5568,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
5569,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0
5570,Clc1ccc2c(c1)Nc1ccccc1S2,,,,,,,,,,0.0,,
5571,Clc1ccc2cc3ccccc3cc2c1,0.0,,1.0,,,,,0.0,0.0,,,1.0
5572,Clc1ccc2ccccc2c1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5573,Clc1ccc2nsnc2c1NC1=NCCN1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5574,Clc1cccc(-c2cc(Cl)cc(Cl)c2)c1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0
5575,Clc1cccc(C(Cl)(Cl)Cl)n1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5576,Clc1cccc(C(c2ccc3nc[nH]c3c2)n2ccnc2)c1,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,,0.0
5577,Clc1cccc(Cl)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5578,Clc1cccc(Cl)c1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5579,Clc1cccc(Cl)c1N=C1NCCN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5580,Clc1cccc(N2CCNCC2)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5581,Clc1cccc(SC2CCNCC2)n1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5582,Clc1cccc2ccccc12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5583,Clc1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5584,Clc1ccccc1-c1ccccc1Cl,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,
5585,Clc1ccccc1-c1nc(-c2ccncc2)no1,0.0,0.0,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5586,Clc1ccccc1-c1nnc(-c2ccccc2Cl)nn1,0.0,0.0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5587,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,0.0,,1.0,1.0,,,,1.0,0.0,1.0,,
5588,Clc1ccccc1CN1CCc2sccc2C1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0
5589,Clc1ccccc1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5590,Clc1ccccc1N1CCNCC1,,,,,,,,1.0,,0.0,,
5591,Clc1ccccn1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5592,Clc1ccnc(Cl)n1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5593,Clc1cnc(Oc2ccc(Oc3ncc(Cl)cc3Cl)cc2)c(Cl)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5594,Clc1nc(C(Cl)(Cl)Cl)c(Cl)c(Cl)c1Cl,0.0,0.0,1.0,,,0.0,,1.0,,1.0,,0.0
5595,Clc1nc(Cl)c(Cl)c(Cl)c1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0
5596,Clc1nc(Cl)nc(Cl)n1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5597,Clc1nc2ccccc2nc1Cl,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,0.0
5598,Clc1nccc2c1ccc1ccccc12,0,0,0,,0,0,,1,0,0,0,
5599,Clc1nnc(Cl)c2ccccc12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0
5600,Clc1sc(Cl)c(Cl)c1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5601,Cn1c(-c2ccccc2)cc(-c2ccccc2)[n+]1C,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5602,Cn1c(=N)[nH]c2[nH]cnc2c1=O,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5603,Cn1c(=O)[nH]c2ncn(C)c2c1=O,0,0,0,0,0,0,0,0,0,0,0,0
5604,Cn1c(=O)c2[nH]c(-c3ccc(S(=O)(=O)O)cc3)nc2n(C)c1=O,0,0,0,0,0,0,0,0,0,0,0,0
5605,Cn1c(=O)c2[nH]c(Br)nc2n(C)c1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5606,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5607,Cn1c(=O)c2c(nc(/C=C/c3cccc(Cl)c3)n2C)n(C)c1=O,0,0,,0,0,0,0,,0,0,0,
5608,Cn1c(=O)c2c(ncn2C)n(C)c1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5609,Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O,,,,,,,,0.0,,0.0,,
5610,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5611,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5612,Cn1c(=O)c2c(ncn2CCO)n(C)c1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5613,Cn1c(=O)c2c(ncn2CCOC(=O)C(C)(C)Oc2ccc(Cl)cc2)n(C)c1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
5614,Cn1c(=O)cc(Oc2ccc(F)cc2F)c2cnc(NCC(C)(C)O)nc21,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0
5615,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5616,Cn1c(N)c(N=O)c(=O)n(C)c1=O,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
5617,Cn1c(N)nc2c3cccnc3ccc21,,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5618,Cn1c(NCCN(CCO)CCCc2ccc([N+](=O)[O-])cc2)cc(=O)n(C)c1=O,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5619,Cn1c([N+](=O)[O-])cnc1COC(N)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5620,Cn1cc(-c2ccccc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5621,Cn1cc(C(=O)OCC2CCN(CCNS(C)(=O)=O)CC2)c2ccccc21,0,0,0,0,0,0,0,0,0,0,0,0
5622,Cn1cc(C(=O)[C@@H]2CCc3[nH]cnc3C2)c2ccccc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
5623,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5624,Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC=O)cn3C)cn2C)cc1C(=O)NCCC(=N)N,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0
5625,Cn1cc([S+](C)[O-])c(=O)c2ccc(F)cc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
5626,Cn1cc[n+](C)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5627,Cn1cc[nH]c1=S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5628,Cn1ccc2cc3c(cc21)CCN3C(=O)Nc1cccnc1,0.0,0.0,1.0,,1.0,,0.0,0.0,1.0,0.0,,0.0
5629,Cn1ccnc1,0,0,0,0,0,0,0,0,0,0,0,0
5630,Cn1cnc(CCN)c1,0,,0,0,0,0,0,0,0,0,0,0
5631,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,,1.0
5632,Cn1cnc2c(=O)nc(N)[nH]c21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5633,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,0.0,0.0,,,1.0,1.0,0.0,,0.0,0.0,0.0,0.0
5634,Cn1cnc2c1c(=O)[nH]c(=O)n2C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5635,Cn1cnc2ncnc(N)c21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5636,Cn1nnc2c(C(N)=O)ncn2c1=O,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5637,Cn1sc(Cl)cc1=O,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
5638,Cn1sccc1=O,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0.0
5639,F/C(COc1ccc2c(c1)[nH]c1ccccc12)=C1/CN2CCC1CC2,0.0,0.0,1.0,,0.0,0.0,,,0.0,,,0.0
5640,FB(F)F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5641,FC(Cl)(Cl)C(F)(Cl)Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5642,FC(Cl)(Cl)Cl,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5643,FC(F)(Cl)C(F)(Cl)Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5644,FC(F)(F)C(=NOCC1OCCO1)c1ccc(Cl)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5645,FC(F)(F)C(Cl)(Cl)Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5646,FC(F)(F)C(Cl)Br,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5647,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5648,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5649,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5650,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
5651,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
5652,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5653,FC(F)(F)COCC(F)(F)F,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0
5654,FC(F)(F)c1ccc(Cl)c(Cl)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5655,FC(F)(F)c1ccc(Cl)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5656,FC(F)(F)c1ccc(Cl)cc1Cl,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5657,FC(F)(F)c1cccc(C2=CCN(CCc3ccc4ccccc4c3)CC2)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0
5658,FC(F)(F)c1cccc(Cl)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5659,FC(F)(F)c1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5660,FC(F)(F)c1ccccc1-n1ccnc1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5661,FC(F)(F)c1ccccc1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5662,FC(F)C(F)(F)OCC(Cn1cncn1)c1ccc(Cl)cc1Cl,0.0,,1.0,1.0,,0.0,,,,0.0,,
5663,FC(F)OC(Cl)C(F)(F)F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5664,FC(F)OC(F)(F)C(F)Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5665,FC1(F)C(F)(F)C(F)(F)C2(F)C(F)(C1(F)F)C(F)(F)C(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C12F,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5666,FC1(F)C(F)(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C1(F)F,,,,,,,,0.0,,0.0,,
5667,FCOC(C(F)(F)F)C(F)(F)F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
5668,Fc1c(F)c(F)c(Br)c(F)c1F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
5669,Fc1cc(Br)ccc1CBr,,,,,,,,0.0,,0.0,,
5670,Fc1ccc(Br)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5671,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,0.0,,0.0,,,0.0,,,,,,
5672,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,
5673,Fc1ccc(C2(Cn3cncn3)OC2c2ccccc2Cl)cc1,0.0,0.0,,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0
5674,Fc1ccc(CN(C2=NCCN2)c2c(Cl)cccc2Cl)cc1,0,0,0,0,0,0,0,,0,0,0,0
5675,Fc1ccc(Oc2ccnc3cc(Cl)cc(Cl)c23)cc1,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,1.0
5676,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,0.0,0.0,0.0,,,0.0,,,0.0,,,
5677,Fc1cccc(/C=N/N=C/c2cccc(F)c2)c1,0,0,,,,0,0,,0,0,0,0
5678,Fc1cccc(Cl)c1CCl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0
5679,Fc1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
5680,Fc1ccccc1-c1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5681,Fc1ccccc1[C@@H](F)CO[C@H]1CC[C@H](Nc2[nH]cnc3nncc2-3)CC1,0.0,,,,,0.0,,,,0.0,1.0,0.0
5682,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5683,IC(I)=C(I)I,0.0,,,,,0.0,,,,,1.0,1.0
5684,IC(I)I,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5685,ICCc1ccccc1,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0
5686,II,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0
5687,Ic1ccccc1CNC1C2CCN(CC2)C1C(c1ccccc1)c1ccccc1,0,,0,,,0,0,0,,,1,
5688,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5689,N#C/C(=C1/SC[C@@H](c2ccc(Cl)cc2Cl)S1)n1ccnc1,0.0,0.0,1.0,1.0,,0.0,,1.0,0.0,,0.0,0.0
5690,N#C/C(=C1\SCC(c2ccccc2Cl)S1)n1ccnc1,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5691,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)Nc1ccccc1,0,,1,,1,0,0,1,0,0,1,1
5692,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc(O)c(O)c1,0,0,0,0,0,0,0,,0,0,1,0
5693,N#C/C(N)=C(/N)C#N,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5694,N#C/C=C/C#N,0.0,1.0,0.0,,0.0,1.0,,1.0,1.0,,,0.0
5695,N#C/N=C1\SCCN1Cc1ccc(Cl)nc1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5696,N#CC(=C(\N)Sc1ccccc1N)/C(C#N)=C(/N)Sc1ccccc1N,0,0,1,0,0,0,0,,0,,,1
5697,N#CC(Br)(Br)C(N)=O,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
5698,N#CC(Br)Br,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0
5699,N#CC(C#N)=C(C#N)C#N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0
5700,N#CC(C#N)=Cc1cc(O)c(O)c(O)c1,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0
5701,N#CC(C#N)=Cc1ccc(O)c(O)c1,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,0.0
5702,N#CC(C#N)=NNc1cccc(Cl)c1,0.0,,0.0,1.0,,,,,,1.0,1.0,
5703,N#CC(CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,0.0,0.0,,1.0,,0.0,,,,0.0,,
5704,N#CC(Cl)(Cl)Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5705,N#CC(Cl)Cl,,,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
5706,N#CC(O)c1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
5707,N#CC(c1ccc(Cl)cc1)c1c(Cl)cc(-n2ncc(=O)[nH]c2=O)cc1Cl,0.0,,0.0,,0.0,0.0,,,,,1.0,1.0
5708,N#CC(c1ccccc1)c1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5709,N#CC1(N)CCCCC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5710,N#CC1(N=NC2(C#N)CCCCC2)CCCCC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5711,N#CC1(O)CCCCC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5712,N#CC1(c2ccc(F)cc2)CCC(=O)CC1,,,,,,,,0.0,,0.0,,
5713,N#CCBr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5714,N#CCC#N,0.0,1.0,,,0.0,0.0,,0.0,0.0,1.0,,
5715,N#CCC(=O)NN,,,,,,,,0.0,,0.0,,
5716,N#CCC(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5717,N#CCCC#N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5718,N#CCCC(Br)(C#N)CBr,0.0,,0.0,,0.0,0.0,,,0.0,1.0,,0.0
5719,N#CCCCC(C#N)CCC#N,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
5720,N#CCCCCC#N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5721,N#CCCCl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5722,N#CCCN(CCO)CCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
5723,N#CCCNCCC#N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5724,N#CCCOCCOCCC#N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5725,N#CCCSCCC#N,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5726,N#CCCl,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
5727,N#CCN(CC#N)CCN(CC#N)CC#N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5728,N#CCNCC#N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5729,N#CCc1ccc(Cl)cc1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5730,N#CCc1cccc(C(F)(F)F)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
5731,N#CCc1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5732,N#CCc1ccccc1[N+](=O)[O-],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5733,N#CN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5734,N#CNC#N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5735,N#CNC(=N)N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5736,N#CS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5737,N#CSCC(=O)O,,,,,,,,0.0,,0.0,,
5738,N#CSCSC#N,0.0,,0.0,,,,,,1.0,1.0,,1.0
5739,N#CSCSc1nc2ccccc2s1,0.0,1.0,,,0.0,0.0,1.0,,1.0,1.0,1.0,1.0
5740,N#CSCc1ccccc1,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
5741,N#CSc1ccc(N)c([N+](=O)[O-])c1,0.0,0.0,,,0.0,0.0,,,0.0,,1.0,0.0
5742,N#CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],0.0,,0.0,,,1.0,,,0.0,1.0,1.0,
5743,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC1CC2CCC(C1)N2c1ncccn1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
5744,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5745,N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,0.0,,0.0,,,1.0,,,1.0,1.0,,1.0
5746,N#Cc1c(Cl)cccc1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5747,N#Cc1c(F)cccc1F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5748,N#Cc1c2ccccc2cc2ccccc12,0.0,,,,,,,,0.0,,1.0,1.0
5749,N#Cc1c[nH]cc1-c1cccc2c1OC(F)(F)O2,0.0,0.0,1.0,1.0,0.0,1.0,0.0,,0.0,0.0,,1.0
5750,N#Cc1cc(Br)c(O)c(Br)c1,,,,0.0,,0.0,,,,0.0,,1.0
5751,N#Cc1cc(I)c(O)c(I)c1,0.0,,0.0,1.0,,,,,,0.0,,1.0
5752,N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1,,,,,,,,0.0,,0.0,,
5753,N#Cc1cc2ccccc2c2ccccc12,1.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0
5754,N#Cc1ccc(C(=O)O)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5755,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5756,N#Cc1ccc(C2CCCc3cncn32)cc1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5757,N#Cc1ccc(CC(=O)c2cccc(C(F)(F)F)c2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
